index,time,longitude,latitude,magnitude,x,y
240438,2010-05-24 02:33:48.141,-115.7648,32.62372,1.02,-18.286218158116206,-4.499114160168002
240439,2010-05-24 02:36:57.475,-115.76761,32.62622,1.4,-18.008108044258012,-4.762142340412967
240440,2010-05-24 02:37:21.530,-115.6881,32.6655,1.06,-13.641151107507795,2.6827198448188767
240443,2010-05-24 02:43:46.301,-115.93554,32.82949,1.06,4.614485033401085,-20.441939418590422
240444,2010-05-24 02:44:01.834,-115.84007,32.67364,1.51,-12.729668406382444,-11.541825926346865
240448,2010-05-24 02:57:18.521,-115.79956,32.67628,2.14,-12.43980327587086,-7.749885999210582
240451,2010-05-24 03:09:27.519,-115.76785,32.62612,1.2,-18.01921672478058,-4.784623483217318
240452,2010-05-24 03:10:14.762,-115.7876,32.62769,2.06,-17.843576490771213,-6.634079047608469
240453,2010-05-24 03:10:30.309,-115.78764,32.62746,1.61,-17.869148817613656,-6.637842034200223
240459,2010-05-24 03:34:25.218,-115.86406,32.72417,1.42,-7.108121186491631,-13.779464311293241
240462,2010-05-24 03:48:36.870,-115.76056,32.62914,1.12,-17.68371375378753,-4.101782000324028
240468,2010-05-24 03:58:23.014,-115.81703,32.66916,1.08,-13.230097866298625,-9.385767621290947
240488,2010-05-24 04:46:51.941,-115.75724,32.61444,1.15,-19.318402807401245,-3.791500584492718
240490,2010-05-24 04:49:10.410,-115.74329,32.69864,1.32,-9.95620316212805,-2.482580908055135
240503,2010-05-24 05:16:58.189,-115.85767,32.6946,1.54,-10.396968298659687,-13.186076237602263
240507,2010-05-24 05:21:07.270,-115.82074,32.66367,4.15,-13.840223113553586,-9.733637366767075
240510,2010-05-24 05:26:43.690,-115.76714,32.626,1.57,-18.032591953736823,-4.718138868155439
240512,2010-05-24 05:29:36.235,-115.8205,32.66461,1.06,-13.73572192164221,-9.71106875085431
240513,2010-05-24 05:30:41.189,-115.8234,32.66103,1.41,-14.133530124818131,-9.982934719130553
240517,2010-05-24 05:33:56.078,-115.75405,32.68709,1.19,-11.240201122167065,-3.489880307659664
240519,2010-05-24 05:36:57.495,-115.75291,32.61407,1.21,-19.359691568584676,-3.38596043948312
240522,2010-05-24 05:38:26.057,-115.82217,32.66023,2.04,-14.222601312037655,-9.867879648370687
240532,2010-05-24 05:54:12.765,-115.82164,32.66088,1.07,-14.150373866553304,-9.818193045278768
240537,2010-05-24 06:00:15.343,-115.73514,32.69394,1.35,-10.478981046297104,-1.7200500398009593
240543,2010-05-24 06:08:14.630,-115.76739,32.62411,1.29,-18.2427392006673,-4.741651479179934
240555,2010-05-24 06:36:24.915,-115.76735,32.62569,1.05,-18.067053009746257,-4.73782166615014
240560,2010-05-24 06:47:09.957,-115.76171,32.63465,1.15,-17.07098461423524,-4.209215405460823
240565,2010-05-24 06:51:28.828,-115.94749,32.71093,1.3,-8.566406540165397,-21.587234281184646
240572,2010-05-24 07:03:02.280,-115.77419,32.62137,1.29,-18.547088559164223,-5.378645413401499
240576,2010-05-24 07:06:32.914,-115.75651,32.6179,2.06,-18.933694249920613,-3.722983614191966
240581,2010-05-24 07:18:17.871,-115.82104,32.66393,1.77,-13.811284827350478,-9.761691884946488
240583,2010-05-24 07:19:46.930,-115.91776,32.70726,1.05,-8.980162934291593,-18.806466609068465
240584,2010-05-24 07:20:01.990,-115.64612,33.19874,1.28,45.654270905190614,6.572691080290181
240587,2010-05-24 07:20:27.287,-115.82222,32.66101,2.52,-14.13586461807331,-9.87247406710533
240595,2010-05-24 07:27:27.888,-115.91224,32.67368,1.39,-12.715054344301985,-18.296880047793184
240597,2010-05-24 07:28:26.025,-115.91196,32.6738,1.49,-12.701759294345102,-18.270647699508235
240606,2010-05-24 07:44:27.210,-115.71222,32.61595,1.03,-19.151213553472537,0.4251317271103026
240607,2010-05-24 07:46:07.488,-115.82259,32.66047,1.95,-14.195875327272669,-9.907170658875716
240610,2010-05-24 07:49:41.313,-115.8219,32.66026,2.23,-14.219290585408654,-9.842600713451896
240617,2010-05-24 07:56:27.028,-115.89036,32.71993,1.29,-7.5758586771039385,-16.24050445070624
240618,2010-05-24 07:56:41.311,-115.81972,32.66549,1.0,-13.63794163861087,-9.637958840435282
240626,2010-05-24 08:12:45.155,-115.8704,32.70431,1.07,-9.315608989446954,-14.375750426603902
240628,2010-05-24 08:15:19.027,-115.61033,32.52769,1.8,-28.96028016197721,9.977970106645405
240642,2010-05-24 08:39:51.441,-115.82095,32.65981,1.03,-14.269416173104078,-9.753717140061667
240652,2010-05-24 09:08:02.257,-115.74756,32.61501,1.09,-19.255326634300303,-2.8848391687726753
240655,2010-05-24 09:13:21.350,-115.72057,32.60245,1.05,-20.652347750231005,-0.3569822699352296
240657,2010-05-24 09:16:25.825,-115.78832,32.62764,1.23,-17.849090927391668,-6.701509047617758
240658,2010-05-24 09:17:23.606,-115.82282,32.65942,1.72,-14.312608453831919,-9.928818459877121
240666,2010-05-24 09:26:23.414,-115.77333,32.62735,1.03,-17.882186243085624,-5.297748317834299
240676,2010-05-24 09:35:14.055,-115.77307,32.62682,2.28,-17.9411325222306,-5.27343112939613
240690,2010-05-24 09:55:14.296,-115.84862,32.67333,1.67,-12.76317478553718,-12.34214325268307
240698,2010-05-24 10:08:40.965,-115.82021,32.66537,1.03,-13.651240335280178,-9.683839739604164
240713,2010-05-24 10:20:43.538,-115.7582,32.61629,1.26,-19.112657440385203,-3.881335271813761
240719,2010-05-24 10:29:52.794,-115.84851,32.67271,1.14,-12.832128442833582,-12.331932958897939
240725,2010-05-24 10:37:45.118,-115.81767,32.65656,2.04,-14.631096925108514,-9.44700748467151
240726,2010-05-24 10:39:27.515,-115.76455,32.62407,1.05,-18.247310522429586,-4.4756836976549605
240729,2010-05-24 10:43:51.690,-115.66687,32.65476,1.55,-14.834647723497921,4.6705784231958845
240730,2010-05-24 10:43:54.721,-115.71894,32.60008,2.12,-20.91588404272317,-0.20429900720613364
240741,2010-05-24 10:54:14.488,-115.7366,32.64381,1.44,-16.05315804335304,-1.857717163800866
240743,2010-05-24 10:54:52.128,-115.84401,32.66384,1.53,-13.818942312905902,-11.911915170327093
240752,2010-05-24 11:09:17.660,-115.633,32.52971,1.57,-28.737572181939143,7.852429603863023
240754,2010-05-24 11:12:36.010,-115.6335,32.51622,2.05,-30.23762856730089,7.806729284671767
240763,2010-05-24 11:25:44.642,-115.76509,32.62571,1.11,-18.064927908134795,-4.526172383473295
240764,2010-05-24 11:25:48.465,-115.83941,32.67884,1.32,-12.151526594128677,-11.47938141627675
240772,2010-05-24 11:28:42.210,-115.80933,32.67762,1.12,-12.290044992155844,-8.664194855892955
240775,2010-05-24 11:34:12.768,-115.7582,32.61629,1.35,-19.112657440385203,-3.881335271813761
240787,2010-05-24 11:59:20.133,-115.71802,32.64121,1.5,-16.34243810939005,-0.11806227250293415
240795,2010-05-24 12:08:20.867,-115.75466,32.61975,1.48,-18.728047123380648,-3.5496431393874226
240798,2010-05-24 12:11:14.983,-115.78047,32.6242,2.01,-18.232070725893788,-5.966604854779374
240799,2010-05-24 12:11:35.339,-115.85544,32.70317,1.32,-9.44430342657722,-12.976151690793607
240802,2010-05-24 12:15:59.256,-115.72257,32.60638,1.86,-20.21534318441276,-0.5443064181425503
240819,2010-05-24 12:37:26.201,-115.72787,32.60991,1.04,-19.822785458489868,-1.0407158962992527
240824,2010-05-24 12:48:25.027,-115.80573,32.69404,1.07,-10.46451320488076,-8.325719576974084
240825,2010-05-24 12:49:10.291,-115.79927,32.67569,1.13,-12.505429461976753,-7.722794037543669
240827,2010-05-24 12:51:35.833,-115.84163,32.66209,1.01,-14.01379856000445,-11.689353392055802
240830,2010-05-24 12:53:46.331,-115.80579,32.69379,2.04,-10.49230721540531,-8.331357608331851
240831,2010-05-24 12:53:53.994,-115.84128,32.66183,1.57,-14.042747807713303,-11.65662332644187
240840,2010-05-24 13:01:51.387,-115.8205,32.66595,1.14,-13.586720733298684,-9.710922977112684
240844,2010-05-24 13:06:12.870,-115.8418,32.66145,1.38,-14.084944529919351,-11.705351254041814
240854,2010-05-24 13:33:55.308,-115.76264,32.62864,1.09,-17.73922878163175,-4.296589852393152
240858,2010-05-24 13:48:01.777,-115.958,32.87417,1.19,9.587235699511256,-22.529160023156464
240876,2010-05-24 14:18:53.486,-115.76607,32.62604,2.44,-18.02819129639602,-4.617931994756054
240885,2010-05-24 14:31:35.191,-115.74157,32.64676,1.45,-15.725034944609025,-2.3229849904027353
240904,2010-05-24 14:57:59.670,-115.71342,32.64219,1.02,-16.23346285673224,0.3126480372085483
240905,2010-05-24 14:58:30.029,-115.818,32.66956,1.09,-13.185533527599084,-9.476521105669471
240911,2010-05-24 15:14:52.286,-115.83089,32.66606,1.65,-13.573489013825972,-10.683491056869975
240928,2010-05-24 16:06:38.653,-115.77759,32.62933,1.08,-17.66179927840904,-5.696562294998427
240929,2010-05-24 16:08:39.119,-115.84391,32.6651,1.12,-13.678847966238994,-11.902386208083962
240944,2010-05-24 16:45:27.022,-115.85779,32.69464,1.14,-10.392505553385186,-13.197299601145511
240951,2010-05-24 16:54:31.655,-115.71881,32.64729,1.3,-15.66637179949042,-0.19201960471659665
240963,2010-05-24 17:14:24.862,-115.81997,32.66577,1.96,-13.606784285872735,-9.661330516057632
240967,2010-05-24 17:24:05.903,-115.68482,32.56029,1.18,-25.33988140945746,2.993274320981661
240968,2010-05-24 17:30:25.530,-115.7405,32.6199,1.34,-18.711753617039122,-2.2234717628796803
240998,2010-05-24 18:26:31.809,-115.90351,32.6948,1.12,-10.368092678892069,-17.47562139321135
240999,2010-05-24 18:31:13.500,-115.75487,32.61998,1.04,-18.702465236078794,-3.569301695173607
241019,2010-05-24 19:01:14.162,-115.84446,32.67165,1.33,-12.950459360978003,-11.952993608365572
241026,2010-05-24 19:17:00.128,-115.85693,32.69457,1.14,-10.400396051763058,-13.116833410715573
241029,2010-05-24 19:26:33.134,-115.82131,32.66238,1.73,-13.983612032419494,-9.787136394048499
241039,2010-05-24 19:39:57.314,-115.75414,32.617,1.77,-19.033850467616954,-3.5010497738990765
241042,2010-05-24 19:43:44.583,-115.79738,32.6918,1.25,-10.714215531570508,-7.544532828329027
241054,2010-05-24 20:03:40.150,-115.63805,32.53386,1.82,-28.27647591269628,7.378649656458615
241067,2010-05-24 20:25:34.590,-115.77386,32.62582,1.85,-18.052287852174764,-5.347473271866131
241068,2010-05-24 20:26:10.601,-115.8395,32.67953,2.21,-12.074792345736938,-11.487716034944176
241072,2010-05-24 20:41:58.380,-115.78845,32.62666,2.49,-17.95805372116939,-6.713756861618874
241073,2010-05-24 20:42:04.690,-115.52205,32.92365,1.99,15.080199124645858,18.17347863287967
241074,2010-05-24 20:42:50.192,-115.85651,32.67019,1.68,-13.11137985445008,-13.081104843127699
241092,2010-05-24 21:31:45.163,-115.77752,32.62272,1.46,-18.396801481667037,-5.690427947702641
241107,2010-05-24 22:08:08.047,-115.94698,32.71107,2.75,-8.550943127203364,-21.53948481650291
241115,2010-05-24 22:17:12.781,-115.84112,32.66306,1.34,-13.90599566234212,-11.64148505320655
241118,2010-05-24 22:23:27.890,-115.80295,32.66343,1.19,-13.868404851933766,-8.068340056285523
241119,2010-05-24 22:23:31.478,-115.85242,32.70455,1.64,-9.291220525848026,-12.693378783974376
241125,2010-05-24 22:29:56.251,-115.76215,32.61759,1.07,-18.967952463578765,-4.251228585582814
241127,2010-05-24 22:31:40.653,-115.8225,32.66027,1.76,-14.218122724390264,-9.898767646901737
241130,2010-05-24 22:35:21.741,-115.78775,32.62562,1.03,-18.07374057722222,-6.648280173214042
241138,2010-05-24 22:55:07.815,-115.78741,32.67167,1.1,-12.953235706456574,-6.613028588890509
241141,2010-05-24 23:02:37.163,-115.78044,32.62497,1.26,-18.14645232428751,-5.963743936746305
241151,2010-05-24 23:20:43.440,-115.76015,32.61603,1.42,-19.14149501654329,-4.063983172888495
241152,2010-05-24 23:21:28.632,-115.76269,32.61631,1.19,-19.11026017394432,-4.301865591816035
241163,2010-05-24 23:39:57.925,-115.84646,32.66888,1.16,-13.258241784462733,-12.140573261246136
241171,2010-05-24 23:53:54.393,-115.85344,32.68224,1.07,-11.771856200266994,-12.79201631600778
241183,2010-05-25 00:13:08.253,-115.79269,32.6946,1.17,-10.403194174972509,-7.105417953008223
241184,2010-05-25 00:13:46.928,-115.75521,32.61878,1.74,-18.835887642825522,-3.6011929658530373
241185,2010-05-25 00:14:54.463,-115.8107,32.67896,1.05,-12.140930894512275,-8.792288257790634
241210,2010-05-25 00:49:28.347,-115.7836,32.6909,2.0,-10.815188822360339,-6.255058752625023
241211,2010-05-25 00:49:42.179,-115.78437,32.69078,1.35,-10.828486468626796,-6.327124862044268
241212,2010-05-25 00:49:45.565,-115.78342,32.69022,1.53,-10.890811987532844,-6.238261675055089
241215,2010-05-25 00:55:47.296,-115.71741,32.66125,1.92,-14.114092294514608,-0.06093221037177118
241224,2010-05-25 01:10:09.436,-115.86947,32.71426,1.19,-8.209345577043866,-14.287138340353183
241235,2010-05-25 01:27:35.331,-115.86466,32.72228,2.01,-7.318201301499684,-13.835885531414524
241239,2010-05-25 01:50:06.304,-115.84737,32.67329,1.11,-12.767767556265152,-12.225149141303902
241240,2010-05-25 01:56:57.026,-115.81899,32.67224,1.07,-12.887442140469263,-9.568901391668843
241260,2010-05-25 02:43:48.154,-115.69445,32.56447,1.5,-24.875317512915565,2.090670692149979
241264,2010-05-25 02:51:42.347,-115.85427,32.70176,1.63,-9.601231026915123,-12.866880165156067
241265,2010-05-25 02:53:06.580,-115.66876,32.56404,1.46,-24.92233302479316,4.4981997524540525
241270,2010-05-25 02:58:28.240,-115.72008,32.60682,1.34,-20.166427465284084,-0.31106679154461775
241275,2010-05-25 03:07:45.351,-115.48578,32.74818,1.19,-4.424346809610752,21.601423192165825
241286,2010-05-25 03:33:23.110,-115.77177,32.62172,1.31,-18.50829058716081,-5.151982073778461
241310,2010-05-25 04:28:39.713,-115.75218,32.61518,1.16,-19.236288291236853,-3.3175460925092515
241313,2010-05-25 04:30:47.989,-115.43192,32.76958,1.11,-2.0325029433603916,26.6320566208397
241317,2010-05-25 04:36:37.739,-115.94745,32.71156,1.07,-8.496361923647385,-21.583339347946897
241319,2010-05-25 04:41:08.816,-115.84591,32.6675,1.13,-13.411753670625844,-12.089277779245185
241326,2010-05-25 04:58:17.206,-115.82041,32.66577,2.3,-13.606744066310306,-9.702517872489157
241336,2010-05-25 05:10:16.050,-115.84245,32.66285,1.62,-13.929199637424372,-11.766014628689256
241343,2010-05-25 05:23:25.673,-115.78024,32.64431,1.47,-15.995953756281718,-5.943727137563034
241349,2010-05-25 05:32:02.067,-115.75858,32.61979,1.27,-18.723461221023705,-3.916772532521957
241362,2010-05-25 05:47:05.788,-115.69502,32.56415,1.26,-24.910910985922538,2.03726110716281
241372,2010-05-25 06:11:24.576,-115.78988,32.65791,1.53,-14.483120909818217,-6.845279270811532
241382,2010-05-25 06:24:47.826,-115.94707,32.71029,1.34,-8.637656816859003,-21.548093744011524
241392,2010-05-25 06:30:12.793,-115.83353,32.66164,1.86,-14.064701170287991,-10.931155577768525
241394,2010-05-25 06:33:20.543,-115.76214,32.6178,1.14,-18.94460193082757,-4.25028201913786
241426,2010-05-25 07:26:51.736,-115.76331,32.63098,2.1,-17.47900529101394,-4.359218912393986
241428,2010-05-25 07:29:47.638,-115.72632,32.645,1.02,-15.920969645260405,-0.8951816884790671
241433,2010-05-25 07:35:01.255,-115.80188,32.68083,1.0,-11.93369424759397,-7.966623926615242
241435,2010-05-25 07:40:43.175,-115.75401,32.62064,2.72,-18.629105227054684,-3.488732063637797
241436,2010-05-25 07:42:00.981,-115.86262,32.68516,1.19,-11.446020994190867,-13.650728638931584
241441,2010-05-25 07:50:45.311,-115.81781,32.66906,1.3,-13.241147969531204,-9.458789397453181
241447,2010-05-25 08:01:16.040,-115.77504,32.62898,1.1,-17.700851726746137,-5.457786733697533
241453,2010-05-25 08:04:23.850,-115.84372,32.66448,1.03,-13.747810145642962,-11.88468317266
241458,2010-05-25 08:26:47.569,-115.85419,32.72331,1.11,-7.204990468457105,-12.856286250785207
241459,2010-05-25 08:28:25.538,-115.75956,32.67723,1.0,-12.336388085754395,-4.005978012452893
241468,2010-05-25 08:45:12.996,-115.7694,32.67315,1.02,-12.789648395366498,-4.927184415309164
241478,2010-05-25 09:04:11.222,-115.82004,32.67066,1.22,-13.063034757549849,-9.667353416589624
241506,2010-05-25 09:43:23.754,-115.76219,32.61778,1.4,-18.946823822567346,-4.254965868377622
241541,2010-05-25 10:27:51.268,-115.85929,32.67913,1.83,-12.116950624293311,-13.33998463353436
241545,2010-05-25 10:31:31.923,-115.75323,32.62057,2.92,-18.6369142834916,-3.415683859610693
241546,2010-05-25 10:32:08.510,-115.75149,32.61521,1.32,-19.232973834786886,-3.2529191219126714
241547,2010-05-25 10:33:54.836,-115.75108,32.61767,1.09,-18.959446829340973,-3.214429792907493
241551,2010-05-25 10:36:38.850,-115.75097,32.61595,1.33,-19.150705432883207,-3.204189053821999
241561,2010-05-25 10:49:56.818,-115.75314,32.61534,1.19,-19.21846664110057,-3.4074542601488798
241562,2010-05-25 10:51:42.228,-115.76871,32.70825,1.58,-8.886738450173189,-4.860687431420487
241563,2010-05-25 10:52:44.727,-115.94728,32.71018,1.19,-8.649845494401763,-21.567768113038913
241568,2010-05-25 10:59:46.294,-115.79319,32.69403,1.55,-10.466541619024209,-7.152252365394322
241571,2010-05-25 11:04:00.408,-115.7582,32.61629,1.32,-19.112657440385203,-3.881335271813761
241587,2010-05-25 11:28:31.927,-115.8393,32.66083,1.1,-14.154158882165756,-11.47140057127938
241588,2010-05-25 11:32:10.924,-115.75523,32.62996,1.26,-17.592727698590995,-3.6026154163281183
241591,2010-05-25 11:38:04.530,-115.79269,32.69488,1.02,-10.372059597241797,-7.105395646616655
241599,2010-05-25 11:56:37.391,-115.83909,32.66469,1.04,-13.72496924354301,-11.451246746086406
241601,2010-05-25 12:00:30.908,-115.85224,32.67827,2.55,-12.21344429972636,-12.680272099748166
241610,2010-05-25 12:16:35.460,-115.84162,32.67832,1.18,-12.209106245774073,-11.686292040280359
241613,2010-05-25 12:19:05.692,-115.68395,32.56156,1.04,-25.19863895661953,3.0747655205515905
241626,2010-05-25 12:40:06.219,-115.81746,32.67419,1.0,-12.670749247966453,-9.425486152859786
241631,2010-05-25 12:46:35.208,-115.7718,32.67767,1.07,-12.286933143669868,-5.151563294165687
241638,2010-05-25 13:03:09.565,-115.85812,32.71234,1.08,-8.424314515740603,-13.225554524333843
241640,2010-05-25 13:08:18.171,-115.83924,32.67913,1.99,-12.119298483178941,-11.463433196586381
241641,2010-05-25 13:09:04.327,-115.84236,32.66481,1.23,-13.711267604320884,-11.757331524923734
241650,2010-05-25 13:37:32.526,-115.79563,32.68438,1.24,-11.539405169359213,-7.381381163428476
241656,2010-05-25 13:53:58.660,-115.74147,32.65088,1.18,-15.26691403793008,-2.313515501942362
241669,2010-05-25 14:26:02.773,-115.90557,32.69755,1.11,-10.061964881949514,-17.667845382388116
241672,2010-05-25 14:34:15.200,-115.86691,32.71825,1.52,-7.76602047222507,-14.047004354696195
241676,2010-05-25 14:50:31.010,-115.86665,32.7175,1.44,-7.849451118352735,-14.022798696892604
241681,2010-05-25 15:05:32.924,-115.71573,32.65977,1.07,-14.278660505694095,0.09633823950898612
241689,2010-05-25 15:37:37.878,-115.7638,32.63113,1.07,-17.462305786185304,-4.405097143546352
241694,2010-05-25 15:51:36.754,-115.73064,32.65286,1.49,-15.046932772965414,-1.2995465294704855
241697,2010-05-25 16:04:21.334,-115.75504,32.6195,1.21,-18.755833061335185,-3.585242410685843
241701,2010-05-25 16:18:24.117,-115.72967,32.64169,1.35,-16.288991585602506,-1.2088851363567414
241704,2010-05-25 16:20:26.721,-115.67174,32.57299,2.47,-23.927260961807267,4.218509529538569
241720,2010-05-25 16:51:46.973,-115.81719,32.67212,1.18,-12.900946722117904,-9.400432510125238
241725,2010-05-25 16:57:22.870,-115.79269,32.69488,2.18,-10.372059597241797,-7.105395646616655
241740,2010-05-25 17:24:42.630,-115.80971,32.67802,1.34,-12.2455358732486,-8.699722037579118
241765,2010-05-25 18:29:18.940,-115.63602,32.52071,1.69,-29.73854605025988,7.570064218439247
241767,2010-05-25 18:35:16.486,-115.71829,32.65723,1.28,-14.56109505138801,-0.14331758610881903
241770,2010-05-25 18:45:52.124,-115.85042,32.67047,1.59,-13.080981038295167,-12.511023569867431
241771,2010-05-25 18:46:02.422,-115.74883,32.65499,1.39,-14.809718218900827,-3.002444663227786
241773,2010-05-25 18:50:09.476,-115.75293,32.68378,1.36,-11.608292679807372,-3.3851903591841346
241777,2010-05-25 18:58:29.153,-115.94821,32.71068,1.22,-8.59405822822894,-21.65465826133267
241786,2010-05-25 19:12:24.216,-115.74023,32.64403,1.32,-16.028625683034175,-2.197591171874688
241788,2010-05-25 19:15:05.627,-115.76444,32.62597,1.36,-18.036044806702453,-4.4652871160217025
241790,2010-05-25 19:19:43.635,-115.7739,32.62757,2.01,-17.85769471646048,-5.351114466864183
241796,2010-05-25 19:37:28.263,-115.8134,32.65656,1.3,-14.631469679045791,-9.047261659327397
241803,2010-05-25 19:49:51.484,-115.73772,32.61418,3.06,-19.347843513125248,-1.9632343899576206
241810,2010-05-25 20:12:53.258,-115.89369,32.64928,1.38,-15.43126239135904,-16.565141039536734
241813,2010-05-25 20:18:55.073,-115.94087,32.82691,1.51,4.328644985447016,-20.940558907200572
241817,2010-05-25 20:32:21.750,-115.71706,32.65079,1.0,-15.277191374957924,-0.02817116594057481
241822,2010-05-25 20:34:02.183,-115.80496,32.68634,1.62,-11.320774360976445,-8.254377023673928
241823,2010-05-25 20:35:13.623,-115.81703,32.66962,1.24,-13.178948204792594,-9.385719250125556
241826,2010-05-25 20:45:00.576,-115.77745,32.6307,1.33,-17.509469751962335,-5.6833647404160805
241830,2010-05-25 20:49:43.126,-115.71815,32.65073,1.02,-15.283862255489451,-0.13022073685190222
241836,2010-05-25 20:59:40.744,-115.93056,32.71934,1.37,-7.634582813478418,-20.00137473273773
241858,2010-05-25 21:41:02.163,-115.73972,32.68574,1.29,-11.390695777719364,-2.1488353677283905
241860,2010-05-25 21:45:24.518,-115.8291,32.65929,1.88,-14.326457717067644,-10.51673146082564
241863,2010-05-25 21:52:50.082,-115.87046,32.7104,1.24,-8.638423876856049,-14.380382146431511
241871,2010-05-25 22:14:14.916,-115.87092,32.71134,2.56,-8.533838095688427,-14.423268008905204
241876,2010-05-25 22:22:09.977,-115.77624,32.70553,2.71,-9.188817901763349,-5.565387330899238
241877,2010-05-25 22:23:00.850,-115.77157,32.64108,1.22,-16.355566569251753,-5.132139243973605
241893,2010-05-25 22:45:54.172,-115.85289,32.67942,1.5,-12.08549214383313,-12.74094431170089
241894,2010-05-25 22:47:02.538,-115.85929,32.67913,1.69,-12.116950624293311,-13.33998463353436
241899,2010-05-25 22:57:38.310,-115.76945,32.6265,1.46,-17.976889272807156,-4.934441262208869
241900,2010-05-25 22:57:44.750,-115.77056,32.62624,1.17,-18.00574771581097,-5.038406117835389
241901,2010-05-25 23:03:00.771,-115.77064,32.62763,1.5,-17.85118296456978,-5.045819563420442
241903,2010-05-25 23:06:42.829,-115.84304,32.63875,1.46,-16.608931311687545,-11.824435465516554
241908,2010-05-25 23:17:33.413,-115.92123,32.67664,1.78,-12.38432869495299,-19.137702169643596
241925,2010-05-25 23:57:46.871,-115.80772,32.67715,1.2,-12.342437169418227,-8.513551407976012
241931,2010-05-26 00:09:42.188,-115.75295,32.61523,1.43,-19.230704176342705,-3.3896629309797945
241944,2010-05-26 00:37:01.279,-115.85582,32.69694,1.02,-10.1370010706819,-13.012616722434942
241948,2010-05-26 00:46:25.160,-115.74484,32.64302,1.65,-16.140827538827555,-2.629257335550581
241962,2010-05-26 01:12:55.870,-115.63325,32.51826,1.65,-30.010772501283967,7.8299921837759365
241972,2010-05-26 01:35:48.626,-115.94825,32.70871,1.48,-8.813103950293863,-21.65887927539468
241984,2010-05-26 02:11:36.070,-115.76123,32.6271,2.07,-17.91052526439051,-4.164619931617154
241986,2010-05-26 02:20:31.071,-115.73599,32.65,1.22,-15.364871981948038,-1.8004776530277886
241993,2010-05-26 02:36:36.140,-115.72504,32.63498,1.42,-17.03515290189432,-0.7754229643275448
242015,2010-05-26 03:10:47.455,-115.83934,32.66065,1.04,-14.17416963382068,-11.475168218678522
242017,2010-05-26 03:13:07.938,-115.86067,32.68309,1.39,-11.676444127720615,-13.468545994234908
242022,2010-05-26 03:21:56.080,-115.81762,32.66805,1.23,-13.353471787521816,-9.441111433344645
242026,2010-05-26 03:31:26.825,-115.75734,32.61664,2.64,-19.073770389687972,-3.800773195694877
242027,2010-05-26 03:31:43.650,-115.65155,33.14179,1.13,39.32139452457317,6.071380828250968
242028,2010-05-26 03:32:23.866,-115.75746,32.61578,1.11,-19.169393714941087,-3.8120489677174523
242030,2010-05-26 03:38:17.510,-115.84023,32.68981,1.04,-10.931629231515064,-11.554707578176734
242038,2010-05-26 03:47:50.088,-115.75661,32.61593,1.15,-19.152744734383077,-3.732431650622373
242043,2010-05-26 04:02:06.367,-115.86358,32.72538,1.38,-6.973637726379967,-13.734375588581374
242045,2010-05-26 04:08:23.745,-115.68279,32.57112,1.03,-24.135581231005858,3.1831371316379466
242053,2010-05-26 04:24:52.428,-115.74042,32.64716,1.18,-15.68058160697765,-2.2153033272853944
242070,2010-05-26 04:39:49.024,-115.77033,32.62693,1.71,-17.929034131512964,-5.0168280906335
242078,2010-05-26 05:05:37.444,-115.75465,32.61767,1.02,-18.959332902500606,-3.548789156569948
242081,2010-05-26 05:15:00.710,-115.72433,32.63591,1.01,-16.931746593630844,-0.7089312196021693
242085,2010-05-26 05:28:23.258,-115.75235,32.61983,1.81,-18.719226553027966,-3.33329501427124
242099,2010-05-26 06:13:10.502,-115.84358,32.67043,1.88,-13.086216123586707,-11.870786605216882
242100,2010-05-26 06:16:20.010,-115.72093,32.6494,1.04,-15.431744675098042,-0.390499721515528
242114,2010-05-26 06:44:58.058,-115.72584,32.61814,1.46,-18.907669327135046,-0.8504951722351949
242120,2010-05-26 06:56:30.190,-115.8224,32.6837,1.08,-11.612835183815939,-9.886810450872465
242128,2010-05-26 07:04:10.973,-115.68339,32.5645,1.41,-24.871709495511322,3.127144267366403
242138,2010-05-26 07:15:35.266,-115.65929,33.15541,1.06,40.835450250987975,5.349909845628827
242144,2010-05-26 07:22:26.426,-115.66858,32.64788,1.46,-15.599742907285334,4.510837083883922
242149,2010-05-26 07:29:00.087,-115.93609,32.82974,1.28,4.642390191294451,-20.49327129201711
242154,2010-05-26 07:40:26.573,-115.65878,33.15555,1.11,40.85104352883563,5.397378140485506
242171,2010-05-26 08:05:17.499,-115.7089,32.59775,1.72,-21.174943026730766,0.7362324030992979
242175,2010-05-26 08:06:33.342,-115.77152,32.64054,1.4,-16.415614248889558,-5.127488561903519
242176,2010-05-26 08:07:26.685,-115.72587,32.64486,1.74,-15.936540648264087,-0.8530497736910987
242205,2010-05-26 09:03:48.138,-115.89937,32.68905,1.51,-11.008138986085484,-17.089313889980314
242209,2010-05-26 09:05:43.803,-115.9231,32.67729,1.37,-12.311712566339176,-19.312586197051488
242211,2010-05-26 09:16:24.442,-115.86325,32.7254,1.4,-6.971456593770647,-13.703502650096775
242254,2010-05-26 10:42:20.470,-115.84442,32.66485,1.94,-13.706589269814407,-11.95015991223763
242267,2010-05-26 11:02:22.562,-115.84435,32.67048,1.17,-13.080569815742711,-11.942854007950595
242292,2010-05-26 11:52:51.891,-115.89922,32.70546,1.31,-9.1834549610381,-17.072134803169057
